,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8
2010-07-28 03:00:00,2.162386963536779,2.162386963536779,2.162386963536779,2.162386963536779,2.162386963536779,2.162386963536779,2.162386963536779,2.162386963536779,2.162386963536779
2010-07-28 04:00:00,2.4495936887024605,2.4495936887024605,2.449593688702461,2.44959368870246,2.4495936887024605,2.4495936887024605,2.4495936887024605,2.4495936887024605,2.4495936887024605
2010-07-28 05:00:00,2.9593123273522326,2.9593123273522326,2.959312327352232,2.959312327352232,2.959312327352233,2.959312327352233,2.959312327352232,2.9593123273522326,2.9593123273522326
2010-07-28 06:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 07:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 08:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 09:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 10:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 11:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 12:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 13:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 14:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 15:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 16:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 17:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 18:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 19:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-28 20:00:00,2.9486800674934814,2.9486800674934814,2.948680067493482,2.9486800674934814,2.9486800674934823,2.9486800674934823,2.948680067493482,2.9486800674934823,2.948680067493482
2010-07-28 21:00:00,2.696766545845639,2.696766545845639,2.696766545845639,2.6967665458456387,2.6967665458456396,2.696766545845639,2.696766545845639,2.6967665458456387,2.696766545845639
2010-07-28 22:00:00,2.507917347957285,2.507917347957285,2.507917347957285,2.5079173479572847,2.507917347957285,2.507917347957285,2.507917347957285,2.507917347957285,2.507917347957285
2010-07-28 23:00:00,2.364323952809559,2.364323952809559,2.364323952809559,2.364323952809559,2.364323952809559,2.364323952809559,2.3643239528095585,2.364323952809559,2.364323952809559
2010-07-29 00:00:00,2.250335068074547,2.250335068074547,2.250335068074547,2.2503350680745466,2.250335068074547,2.2503350680745475,2.250335068074547,2.250335068074547,2.250335068074547
2010-07-29 01:00:00,2.1574132366765046,2.1574132366765046,2.1574132366765046,2.157413236676504,2.1574132366765046,2.1574132366765046,2.1574132366765046,2.1574132366765046,2.1574132366765046
2010-07-29 02:00:00,2.0918843299550214,2.0918843299550214,2.0918843299550214,2.091884329955021,2.0918843299550214,2.0918843299550214,2.091884329955021,2.0918843299550214,2.0918843299550214
2010-07-29 03:00:00,2.0571470340320106,2.0571470340320106,2.0571470340320106,2.0571470340320106,2.0571470340320106,2.0571470340320106,2.0571470340320106,2.0571470340320106,2.0571470340320106
2010-07-29 04:00:00,2.2370451846515005,2.2370451846515005,2.2370451846515005,2.2370451846515005,2.237045184651501,2.2370451846515005,2.2370451846515005,2.2370451846515005,2.2370451846515005
2010-07-29 05:00:00,2.545842426115603,2.5458424261156027,2.545842426115603,2.5458424261156027,2.5458424261156036,2.545842426115603,2.545842426115603,2.545842426115603,2.5458424261156027
2010-07-29 06:00:00,3.0878167190557164,3.087816719055717,3.0878167190557173,3.087816719055716,3.087816719055717,3.0878167190557173,3.087816719055717,3.087816719055717,3.087816719055717
2010-07-29 07:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 08:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 09:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 10:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 11:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 12:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 13:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 14:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 15:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 16:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
2010-07-29 17:00:00,3.2,3.2,3.2,3.2,3.200000000000001,3.2,3.1999999999999997,3.2,3.2
