,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8
2010-01-01 00:00:00,-7475.053,-7729.529,-4155.076,-3767.134,-4076.573,-3153.627,-8790.062000000002,-3821.5969999999998,-2454.351
2010-01-01 01:00:00,-7398.531000000001,-7650.402,-4112.54,-3728.5699999999997,-4034.8399999999997,-3121.343,-8700.077,-3782.4750000000004,-2429.225
2010-01-01 02:00:00,-7135.062,-7377.962999999999,-3966.0879999999997,-3595.7909999999997,-3891.156,-3010.1890000000003,-8390.257000000001,-3647.776,-2342.718
2010-01-01 03:00:00,-6842.135,-7075.066000000001,-3803.261,-3448.168,-3731.406,-2886.606,-8045.800000000001,-3498.0190000000002,-2246.5389999999998
2010-01-01 04:00:00,-6621.947,-6847.379999999999,-3680.868,-3337.2019999999998,-3611.325,-2793.712,-7786.875999999999,-3385.448,-2174.243
2010-01-01 05:00:00,-6442.075999999999,-6661.387000000001,-3580.8860000000004,-3246.5550000000003,-3513.232,-2717.827,-7575.362999999999,-3293.491,-2115.184
2010-01-01 06:00:00,-6157.213000000001,-6366.826999999999,-3422.542,-3102.995,-3357.879,-2597.647,-7240.386999999999,-3147.8559999999998,-2021.653
2010-01-01 07:00:00,-6063.246999999999,-6269.661,-3370.3099999999995,-3055.639,-3306.634,-2558.004,-7129.888999999999,-3099.8150000000005,-1990.8
2010-01-01 08:00:00,-6101.92,-6309.650000000001,-3391.806,-3075.1279999999997,-3327.725,-2574.3199999999997,-7175.366,-3119.5860000000002,-2003.4969999999998
2010-01-01 09:00:00,-6401.429,-6619.3550000000005,-3558.2920000000004,-3226.069,-3491.064,-2700.679,-7527.565999999999,-3272.7090000000003,-2101.8379999999997
2010-01-01 10:00:00,-6744.548000000001,-6974.155,-3749.017,-3398.988,-3678.1859999999997,-2845.436,-7931.046,-3448.127,-2214.498
2010-01-01 11:00:00,-7167.81,-7411.826999999999,-3984.2909999999997,-3612.295,-3909.0149999999994,-3024.006,-8428.768,-3664.519,-2353.471
2010-01-01 12:00:00,-7433.089999999999,-7686.137000000001,-4131.749,-3745.986,-4053.687,-3135.9219999999996,-8740.713,-3800.142,-2440.5730000000003
2010-01-01 13:00:00,-7406.43,-7658.570000000001,-4116.93,-3732.5499999999997,-4039.1479999999992,-3124.6760000000004,-8709.365,-3786.5119999999997,-2431.819
2010-01-01 14:00:00,-7325.298,-7574.677,-4071.833,-3691.6629999999996,-3994.904,-3090.447,-8613.962,-3745.034,-2405.181
2010-01-01 15:00:00,-7354.262000000001,-7604.626,-4087.9339999999997,-3706.26,-4010.6989999999996,-3102.667,-8648.021999999999,-3759.843,-2414.691
2010-01-01 16:00:00,-7745.928,-8009.626,-4305.643,-3903.6440000000002,-4224.2970000000005,-3267.9049999999997,-9108.588,-3960.081,-2543.289
2010-01-01 17:00:00,-8300.677,-8583.262,-4614.005,-4183.217,-4526.833,-3501.947,-9760.928999999998,-4243.694,-2725.4359999999997
2010-01-01 18:00:00,-8461.953000000001,-8750.025000000001,-4703.652,-4264.492,-4614.785,-3569.986,-9950.575000000003,-4326.145,-2778.388
2010-01-01 19:00:00,-8286.033,-8568.117,-4605.865,-4175.835999999999,-4518.844999999999,-3495.768,-9743.706,-4236.205,-2720.627
2010-01-01 20:00:00,-7997.878,-8270.153,-4445.691000000001,-4030.617,-4361.6990000000005,-3374.2,-9404.859,-4088.889,-2626.0150000000003
2010-01-01 21:00:00,-7818.666,-8084.84,-4346.075000000001,-3940.301,-4263.964,-3298.5919999999996,-9194.12,-3997.267,-2567.172
2010-01-01 22:00:00,-7976.320000000001,-8247.861,-4433.709,-4019.754,-4349.942,-3365.1049999999996,-9379.51,-4077.868,-2618.936
2010-01-01 23:00:00,-7627.771,-7887.445,-4239.963000000001,-3844.0969999999998,-4159.858,-3218.057,-8969.644,-3899.6720000000005,-2504.493
2010-01-02 00:00:00,-7196.608,-7441.606,-4000.299,-3626.808,-3924.7209999999995,-3036.1540000000005,-8462.631,-3679.2419999999997,-2362.927
2010-01-02 01:00:00,-6853.656,-7086.976,-3809.666,-3453.973,-3737.689,-2891.4669999999996,-8059.346,-3503.9069999999997,-2250.322
2010-01-02 02:00:00,-6673.1269999999995,-6900.303,-3709.317,-3362.995,-3639.237,-2815.305,-7847.058999999999,-3411.6130000000003,-2191.047
2010-01-02 03:00:00,-6573.400000000001,-6797.182000000001,-3653.883,-3312.735,-3584.8500000000004,-2773.2309999999998,-7729.7880000000005,-3360.629,-2158.303
2010-01-02 04:00:00,-6576.362999999999,-6800.2429999999995,-3655.5299999999997,-3314.228,-3586.464,-2774.4809999999998,-7733.272,-3362.143,-2159.276
2010-01-02 05:00:00,-6517.447999999999,-6739.324,-3622.781,-3284.538,-3554.335,-2749.625,-7663.9929999999995,-3332.0240000000003,-2139.931
2010-01-02 06:00:00,-6421.835,-6640.457,-3569.6330000000003,-3236.354,-3502.192,-2709.288,-7551.56,-3283.141,-2108.5389999999998
2010-01-02 07:00:00,-6828.476000000001,-7060.9400000000005,-3795.6690000000003,-3441.285,-3723.9570000000003,-2880.844,-8029.737,-3491.035,-2242.054
2010-01-02 08:00:00,-7384.540999999999,-7635.936,-4104.766,-3721.5200000000004,-4027.2119999999995,-3115.442,-8683.627999999999,-3775.323,-2424.633
2010-01-02 09:00:00,-7933.534,-8203.616999999998,-4409.925,-3998.1899999999996,-4326.607,-3347.053,-9329.196,-4055.9919999999997,-2604.888
2010-01-02 10:00:00,-8241.106,-8521.661,-4580.893,-4153.195,-4494.344,-3476.8140000000003,-9690.877,-4213.237,-2705.875
2010-01-02 11:00:00,-8500.789999999999,-8790.186,-4725.241,-4284.0650000000005,-4635.965,-3586.3720000000003,-9996.243999999999,-4346.0,-2791.14
2010-01-02 12:00:00,-8599.693,-8892.456,-4780.217000000001,-4333.908,-4689.904,-3628.098,-10112.547,-4396.5650000000005,-2823.614
2010-01-02 13:00:00,-8465.243,-8753.429,-4705.481,-4266.151,-4616.58,-3571.375,-9954.444,-4327.828,-2779.469
2010-01-02 14:00:00,-8360.251,-8644.862,-4647.121,-4213.239,-4559.322,-3527.08,-9830.981,-4274.15,-2744.996
2010-01-02 15:00:00,-8386.086000000001,-8671.578000000001,-4661.481,-4226.26,-4573.412,-3537.98,-9861.363,-4287.359,-2753.478
2010-01-02 16:00:00,-8654.822,-8949.462,-4810.86,-4361.691,-4719.968,-3651.356,-10177.374,-4424.749,-2841.715
2010-01-02 17:00:00,-9420.216,-9740.912,-5236.311000000001,-4747.42,-5137.380999999999,-3974.2660000000005,-11077.415999999997,-4816.054,-3093.024
2010-01-02 18:00:00,-9482.751,-9805.577000000001,-5271.071,-4778.9349999999995,-5171.485000000001,-4000.647,-11150.952,-4848.023999999999,-3113.557
2010-01-02 19:00:00,-9280.664,-9596.611,-5158.74,-4677.091,-5061.276,-3915.3900000000003,-10913.315,-4744.709,-3047.204
2010-01-02 20:00:00,-8756.359999999999,-9054.455000000002,-4867.3,-4412.862999999999,-4775.342,-3694.1929999999998,-10296.773999999998,-4476.66,-2875.054
2010-01-02 21:00:00,-8516.422,-8806.351,-4733.931,-4291.943,-4644.49,-3592.968,-10014.627,-4353.993,-2796.273
2010-01-02 22:00:00,-8612.86,-8906.07,-4787.535,-4340.544,-4697.083,-3633.652,-10128.028,-4403.294,-2827.936
2010-01-02 23:00:00,-8249.827,-8530.681,-4585.741,-4157.589,-4499.101,-3480.4939999999997,-9701.132,-4217.696,-2708.739
2010-01-03 00:00:00,-7777.853999999999,-8042.639000000001,-4323.39,-3919.7339999999995,-4241.706999999999,-3281.375,-9146.128999999999,-3976.4010000000003,-2553.772
2010-01-03 01:00:00,-7443.621,-7697.028,-4137.604,-3751.294,-4059.4309999999996,-3140.366,-8753.098,-3805.527,-2444.031
2010-01-03 02:00:00,-7184.431,-7429.012,-3993.5299999999997,-3620.6710000000003,-3918.0790000000006,-3031.018,-8448.312,-3673.016,-2358.929
2010-01-03 03:00:00,-6932.316,-7168.3150000000005,-3853.3909999999996,-3493.617,-3780.5860000000002,-2924.6530000000002,-8151.846,-3544.1240000000003,-2276.1490000000003
2010-01-03 04:00:00,-6850.197999999999,-7083.403,-3807.7430000000004,-3452.232,-3735.803,-2890.009,-8055.280999999999,-3502.141,-2249.187
2010-01-03 05:00:00,-6702.7480000000005,-6930.933,-3725.783,-3377.9219999999996,-3655.3900000000003,-2827.801,-7881.891999999999,-3426.758,-2200.773
2010-01-03 06:00:00,-6472.191,-6692.527,-3597.626,-3261.7309999999998,-3529.6549999999997,-2730.5330000000004,-7610.778,-3308.887,-2125.073
2010-01-03 07:00:00,-6605.160999999999,-6830.022000000001,-3671.5379999999996,-3328.7429999999995,-3602.17,-2786.6310000000003,-7767.136,-3376.867,-2168.732
2010-01-03 08:00:00,-6841.477000000001,-7074.384,-3802.896,-3447.837,-3731.047,-2886.329,-8045.025999999999,-3497.682,-2246.323
2010-01-03 09:00:00,-7228.039999999999,-7474.107999999999,-4017.7709999999997,-3642.65,-3941.862,-3049.416,-8499.592,-3695.312,-2373.247
2010-01-03 10:00:00,-7619.706999999999,-7879.107,-4235.481,-3840.0339999999997,-4155.459000000001,-3214.6539999999995,-8960.160000000002,-3895.549,-2501.846
2010-01-03 11:00:00,-8045.766,-8319.672999999999,-4472.312,-4054.751,-4387.815,-3394.4030000000002,-9461.172,-4113.37,-2641.7380000000003
2010-01-03 12:00:00,-8177.582,-8455.975,-4545.583,-4121.182,-4459.702,-3450.014,-9616.18,-4180.763,-2685.0190000000002
2010-01-03 13:00:00,-7968.586,-8239.863,-4429.409,-4015.855,-4345.724,-3361.841,-9370.413,-4073.9129999999996,-2616.3959999999997
2010-01-03 14:00:00,-7820.311000000001,-8086.5419999999995,-4346.989,-3941.1310000000003,-4264.862999999999,-3299.286,-9196.056,-3998.1090000000004,-2567.7129999999997
2010-01-03 15:00:00,-7797.437000000001,-8062.888,-4334.273999999999,-3929.603,-4252.387,-3289.637,-9169.158,-3986.413,-2560.2019999999998
2010-01-03 16:00:00,-8210.661,-8490.179,-4563.969,-4137.851000000001,-4477.742,-3463.97,-9655.076000000001,-4197.6720000000005,-2695.88
2010-01-03 17:00:00,-8907.76,-9211.01,-4951.459,-4489.162,-4857.910000000001,-3758.067,-10474.808,-4554.063,-2924.764
2010-01-03 18:00:00,-9087.794,-9397.173999999999,-5051.532000000001,-4579.892,-4956.092,-3834.021,-10686.514000000001,-4646.103999999999,-2983.876
2010-01-03 19:00:00,-8897.885,-9200.8,-4945.9710000000005,-4484.187,-4852.523999999999,-3753.901,-10463.196999999998,-4549.015,-2921.522
2010-01-03 20:00:00,-8551.805,-8842.938,-4753.596,-4309.775000000001,-4663.786999999999,-3607.8940000000002,-10056.233,-4372.081999999999,-2807.8900000000003
2010-01-03 21:00:00,-8407.974,-8694.21,-4673.647999999999,-4237.29,-4585.349,-3547.214,-9887.100999999999,-4298.55,-2760.665
2010-01-03 22:00:00,-8583.237,-8875.44,-4771.0689999999995,-4325.615,-4680.929,-3621.1549999999997,-10093.194,-4388.151,-2818.211
2010-01-03 23:00:00,-8194.534,-8473.503999999999,-4555.005,-4129.724,-4468.946,-3457.166,-9636.111,-4189.428,-2690.584
2010-01-04 00:00:00,-7768.145,-8032.598,-4317.9929999999995,-3914.8410000000003,-4236.411,-3277.279,-9134.712,-3971.437,-2550.584
2010-01-04 01:00:00,-7395.733,-7647.509,-4110.985000000001,-3727.16,-4033.314,-3120.163,-8696.784999999998,-3781.044,-2428.307
2010-01-04 02:00:00,-7200.227999999999,-7445.35,-4002.311,-3628.633,-3926.6950000000006,-3037.683,-8466.890000000001,-3681.094,-2364.115
2010-01-04 03:00:00,-7110.048000000001,-7352.098,-3952.1839999999993,-3583.185,-3877.513,-2999.636,-8360.843,-3634.9880000000003,-2334.505
2010-01-04 04:00:00,-7170.278,-7414.379,-3985.664,-3613.5389999999998,-3910.362,-3025.047,-8431.671000000002,-3665.781,-2354.282
2010-01-04 05:00:00,-7334.678,-7584.376,-4077.048,-3696.391,-4000.018,-3094.4049999999997,-8624.991999999998,-3749.831,-2408.261
2010-01-04 06:00:00,-7930.898999999999,-8200.894,-4408.461,-3996.8630000000003,-4325.171,-3345.943,-9326.099000000002,-4054.646,-2604.023
2010-01-04 07:00:00,-8813.463,-9113.505,-4899.0419999999995,-4441.641,-4806.483,-3718.285,-10363.923,-4505.854,-2893.803
2010-01-04 08:00:00,-9356.695,-9675.226999999999,-5201.002,-4715.407,-5102.739,-3947.4669999999996,-11002.718,-4783.579,-3072.166
2010-01-04 09:00:00,-9696.028,-10026.114,-5389.622,-4886.419,-5287.796,-4090.627,-11401.748,-4957.061,-3183.583
2010-01-04 10:00:00,-9927.242,-10265.2,-5518.147000000001,-5002.941000000001,-5413.891,-4188.174,-11673.637999999999,-5075.27,-3259.5
2010-01-04 11:00:00,-10119.948,-10464.465000000002,-5625.263999999999,-5100.058,-5518.985,-4269.473,-11900.246,-5173.79,-3322.773
2010-01-04 12:00:00,-10191.862000000001,-10538.829000000002,-5665.239,-5136.3009999999995,-5558.204,-4299.813,-11984.810999999998,-5210.5560000000005,-3346.385
2010-01-04 13:00:00,-10082.921,-10426.177,-5604.682,-5081.397,-5498.791,-4253.851000000001,-11856.703,-5154.860000000001,-3310.6150000000002
2010-01-04 14:00:00,-9983.358,-10323.227,-5549.339,-5031.223,-5444.495,-4211.849,-11739.626999999999,-5103.959,-3277.925
2010-01-04 15:00:00,-9916.874,-10254.478000000001,-5512.384,-4997.717000000001,-5408.237,-4183.799,-11661.446,-5069.968000000001,-3256.0950000000003
2010-01-04 16:00:00,-10095.921,-10439.621,-5611.907999999999,-5087.9490000000005,-5505.883,-4259.337,-11871.989999999998,-5161.507,-3314.884
2010-01-04 17:00:00,-10727.029,-11092.215000000002,-5962.715,-5406.003000000001,-5850.061000000001,-4525.593000000001,-12614.123,-5484.159,-3522.1009999999997
2010-01-04 18:00:00,-10688.522,-11052.396,-5941.311,-5386.596,-5829.061,-4509.347,-12568.841,-5464.4710000000005,-3509.458
2010-01-04 19:00:00,-10516.88,-10874.91,-5845.902,-5300.095,-5735.454,-4436.933999999999,-12367.005000000001,-5376.72,-3453.101
2010-01-04 20:00:00,-10029.931999999999,-10371.384,-5575.226,-5054.693,-5469.893,-4231.496,-11794.391,-5127.769,-3293.216
2010-01-04 21:00:00,-9743.094,-10074.782,-5415.785,-4910.137000000001,-5313.464,-4110.483,-11457.092999999999,-4981.124,-3199.036
2010-01-04 22:00:00,-9601.896,-9928.777,-5337.300000000001,-4838.98,-5236.461,-4050.9139999999998,-11291.054999999998,-4908.937,-3152.6760000000004
2010-01-04 23:00:00,-9141.771,-9452.989,-5081.535,-4607.095,-4985.529,-3856.794,-10749.987,-4673.7,-3001.599
2010-01-05 00:00:00,-8770.842,-9069.430999999999,-4875.35,-4420.16,-4783.239,-3700.302,-10313.803000000002,-4484.063,-2879.809
2010-01-05 01:00:00,-8419.659,-8706.293,-4680.142,-4243.177,-4591.72,-3552.1440000000002,-9900.841,-4304.522,-2764.501
2010-01-05 02:00:00,-8182.356,-8460.91,-4548.235000000001,-4123.586,-4462.305,-3452.0280000000002,-9621.791,-4183.202,-2686.5860000000002
2010-01-05 03:00:00,-8050.866999999999,-8324.946,-4475.146999999999,-4057.322,-4390.597,-3396.555,-9467.171,-4115.9800000000005,-2643.4139999999998
2010-01-05 04:00:00,-8097.110999999999,-8372.764,-4500.85,-4080.6269999999995,-4415.816,-3416.0650000000005,-9521.551,-4139.621,-2658.597
2010-01-05 05:00:00,-8333.591,-8617.295999999998,-4632.302,-4199.803,-4544.782999999999,-3515.832,-9799.632000000001,-4260.5199999999995,-2736.243
2010-01-05 06:00:00,-9015.715,-9322.639,-5011.465,-4543.566000000001,-4916.782,-3803.612,-10601.755000000001,-4609.253999999999,-2960.21
2010-01-05 07:00:00,-10037.171,-10378.872,-5579.2519999999995,-5058.342000000001,-5473.842,-4234.552,-11802.905000000002,-5131.47,-3295.594
2010-01-05 08:00:00,-10527.247,-10885.631000000001,-5851.666,-5305.321,-5741.107999999999,-4441.307000000001,-12379.196,-5382.02,-3456.505
2010-01-05 09:00:00,-10661.039,-11023.976999999999,-5926.034,-5372.746000000001,-5814.072,-4497.753000000001,-12536.524000000001,-5450.421,-3500.434
2010-01-05 10:00:00,-10764.386999999999,-11130.843,-5983.4800000000005,-5424.83,-5870.434,-4541.352999999999,-12658.052,-5503.255999999999,-3534.3669999999997
2010-01-05 11:00:00,-10905.912,-11277.187000000002,-6062.148999999999,-5496.153,-5947.616,-4601.062,-12824.474,-5575.612,-3580.835
2010-01-05 12:00:00,-10941.625,-11314.113,-6081.9980000000005,-5514.148999999999,-5967.090999999999,-4616.127,-12866.468000000003,-5593.8679999999995,-3592.561
2010-01-05 13:00:00,-10883.039,-11253.534,-6049.433,-5484.625,-5935.1410000000005,-4591.41,-12797.574999999999,-5563.916,-3573.325
2010-01-05 14:00:00,-10737.562,-11103.106,-5968.569,-5411.311,-5855.804999999999,-4530.036,-12626.509000000002,-5489.543000000001,-3525.559
2010-01-05 15:00:00,-10646.393000000002,-11008.831,-5917.892999999999,-5365.365,-5806.085,-4491.573,-12519.3,-5442.932999999999,-3495.6259999999997
2010-01-05 16:00:00,-10756.487000000001,-11122.674,-5979.09,-5420.849,-5866.125,-4538.02,-12648.761999999999,-5499.217999999999,-3531.773
2010-01-05 17:00:00,-11237.019,-11619.565999999999,-6246.196999999999,-5663.017,-6128.186,-4740.75,-13213.828,-5744.887999999999,-3689.55
2010-01-05 18:00:00,-11351.061,-11737.491,-6309.589,-5720.491000000001,-6190.382,-4788.8640000000005,-13347.935000000001,-5803.192000000001,-3726.995
2010-01-05 19:00:00,-11168.23,-11548.434000000001,-6207.961,-5628.35,-6090.671,-4711.729,-13132.939,-5709.7210000000005,-3666.965
2010-01-05 20:00:00,-10661.697,-11024.658,-5926.4,-5373.078,-5814.431,-4498.030000000001,-12537.297,-5450.758,-3500.6499999999996
2010-01-05 21:00:00,-10193.509,-10540.53,-5666.152,-5137.129000000001,-5559.102,-4300.507,-11986.744,-5211.397,-3346.926
2010-01-05 22:00:00,-10011.664999999999,-10352.495,-5565.072,-5045.487,-5459.931,-4223.79,-11772.91,-5118.43,-3287.219
2010-01-05 23:00:00,-9364.264,-9683.056,-5205.209,-4719.222,-5106.866,-3950.66,-11011.618999999999,-4787.449,-3074.6530000000002
2010-01-06 00:00:00,-8885.707000000002,-9188.207999999999,-4939.200000000001,-4478.048,-4845.883,-3748.763,-10448.876,-4542.7880000000005,-2917.523
2010-01-06 01:00:00,-8526.955000000002,-8817.241999999998,-4739.784,-4297.252,-4650.234,-3597.411,-10027.013,-4359.378,-2799.732
2010-01-06 02:00:00,-8281.094,-8563.012,-4603.120000000001,-4173.347000000001,-4516.153,-3493.6850000000004,-9737.901,-4233.682000000001,-2719.006
2010-01-06 03:00:00,-8138.416000000001,-8415.475999999999,-4523.812,-4101.443,-4438.343000000001,-3433.49,-9570.121,-4160.7390000000005,-2672.159
2010-01-06 04:00:00,-8155.696,-8433.344000000001,-4533.415,-4110.151,-4447.764999999999,-3440.781,-9590.44,-4169.572,-2677.832
2010-01-06 05:00:00,-8315.981,-8599.088,-4622.514,-4190.929,-4535.18,-3508.4030000000002,-9778.925,-4251.519,-2730.46
2010-01-06 06:00:00,-8897.392,-9200.289999999999,-4945.694,-4483.937,-4852.255999999999,-3753.6929999999998,-10462.616000000002,-4548.7609999999995,-2921.3599999999997
2010-01-06 07:00:00,-9786.375,-10119.536,-5439.843,-4931.950000000001,-5337.068,-4128.743,-11507.988000000003,-5003.251,-3213.2470000000003
2010-01-06 08:00:00,-10194.001999999999,-10541.042000000001,-5666.427000000001,-5137.377,-5559.371,-4300.715999999999,-11987.325,-5211.65,-3347.0879999999997
2010-01-06 09:00:00,-10340.137,-10692.15,-5747.656,-5211.025,-5639.066,-4362.368,-12159.168,-5286.36,-3395.07
2010-01-06 10:00:00,-10513.095000000001,-10870.997000000001,-5843.798000000001,-5298.188,-5733.389999999999,-4435.336,-12362.552,-5374.784,-3451.858
2010-01-06 11:00:00,-10686.545999999998,-11050.354,-5940.2119999999995,-5385.601000000001,-5827.982,-4508.514,-12566.519,-5463.4619999999995,-3508.809
2010-01-06 12:00:00,-10695.762999999999,-11059.883,-5945.335,-5390.245,-5833.008,-4512.402,-12577.355000000001,-5468.1720000000005,-3511.835
2010-01-06 13:00:00,-10553.249,-10912.518,-5866.119000000001,-5318.424999999999,-5755.2880000000005,-4452.277,-12409.771,-5395.313,-3465.0420000000004
2010-01-06 14:00:00,-10388.19,-10741.838,-5774.368,-5235.24,-5665.271000000001,-4382.641,-12215.675000000001,-5310.928,-3410.8469999999998
2010-01-06 15:00:00,-10320.883,-10672.24,-5736.955,-5201.321,-5628.565,-4354.245,-12136.527,-5276.517,-3388.748
2010-01-06 16:00:00,-10431.798999999999,-10786.934,-5798.608,-5257.219,-5689.055,-4401.039,-12266.956,-5333.222,-3425.166
2010-01-06 17:00:00,-10947.547,-11320.241,-6085.293,-5517.1359999999995,-5970.322,-4618.626,-12873.433,-5596.897,-3594.506
2010-01-06 18:00:00,-11132.52,-11511.509,-6188.109,-5610.353,-6071.197,-4696.6630000000005,-13090.946,-5691.463,-3655.2390000000005
2010-01-06 19:00:00,-10933.559000000001,-11305.776,-6077.517000000001,-5510.086,-5962.694,-4612.725,-12856.985999999999,-5589.746,-3589.9139999999998
2010-01-06 20:00:00,-10418.306,-10772.979,-5791.109,-5250.417,-5681.696,-4395.345,-12251.087000000001,-5326.324,-3420.7349999999997
2010-01-06 21:00:00,-10075.021999999999,-10418.01,-5600.291,-5077.415999999999,-5494.483,-4250.519,-11847.414999999999,-5150.822,-3308.022
2010-01-06 22:00:00,-9968.219,-10307.571,-5540.924,-5023.591,-5436.239,-4205.460999999999,-11721.822999999999,-5096.219,-3272.955
2010-01-06 23:00:00,-9398.494,-9718.449999999999,-5224.236,-4736.472,-5125.534,-3965.1009999999997,-11051.872000000001,-4804.948,-3085.892
2010-01-07 00:00:00,-8896.569,-9199.439,-4945.236999999999,-4483.522,-4851.807,-3753.3459999999995,-10461.648,-4548.342000000001,-2921.09
2010-01-07 01:00:00,-8506.056,-8795.631,-4728.166,-4286.719,-4638.837,-3588.593,-10002.436000000002,-4348.693,-2792.869
2010-01-07 02:00:00,-8275.993999999999,-8557.735,-4600.284,-4170.778,-4513.371,-3491.533,-9731.902,-4231.074,-2717.331
2010-01-07 03:00:00,-8146.646,-8423.985,-4528.385,-4105.59,-4442.829000000001,-3436.963,-9579.798,-4164.945,-2674.8599999999997
2010-01-07 04:00:00,-8234.853000000001,-8515.194,-4577.4169999999995,-4150.0419999999995,-4490.933,-3474.176,-9683.523000000001,-4210.041,-2703.823
2010-01-07 05:00:00,-8598.706,-8891.435,-4779.668,-4333.411,-4689.365,-3627.681,-10111.384,-4396.059,-2823.2889999999998
2010-01-07 06:00:00,-9489.498,-9812.553,-5274.822,-4782.335,-5175.164,-4003.494,-11158.886,-4851.474,-3115.771
2010-01-07 07:00:00,-10612.163,-10973.438,-5898.866,-5348.114,-5787.4169999999995,-4477.1320000000005,-12479.048999999999,-5425.433,-3484.3860000000004
2010-01-07 08:00:00,-10969.764000000001,-11343.213,-6097.641999999999,-5528.331,-5982.438,-4627.999,-12899.559000000001,-5608.255,-3601.801
2010-01-07 09:00:00,-10992.310000000001,-11366.525,-6110.173,-5539.694,-5994.733,-4637.512000000001,-12926.07,-5619.782,-3609.203
2010-01-07 10:00:00,-11073.44,-11450.418,-6155.27,-5580.579,-6038.976999999999,-4671.7390000000005,-13021.473,-5661.259000000001,-3635.8410000000003
2010-01-07 11:00:00,-11168.724,-11548.946000000002,-6208.234,-5628.599,-6090.941,-4711.938,-13133.518999999998,-5709.972,-3667.127
2010-01-07 12:00:00,-11159.509,-11539.415,-6203.113,-5623.955,-6085.915,-4708.05,-13122.683,-5705.2609999999995,-3664.1009999999997
2010-01-07 13:00:00,-11056.49,-11432.889,-6145.85,-5572.037,-6029.734,-4664.588,-13001.542,-5652.592999999999,-3630.276
2010-01-07 14:00:00,-10913.646,-11285.185000000001,-6066.447999999999,-5500.0509999999995,-5951.8330000000005,-4604.325000000001,-12833.570999999998,-5579.565,-3583.375
2010-01-07 15:00:00,-10872.999999999998,-11243.153,-6043.853999999999,-5479.5650000000005,-5929.667,-4587.175,-12785.771,-5558.785,-3570.028
2010-01-07 16:00:00,-10903.444,-11274.635,-6060.776999999999,-5494.908,-5946.27,-4600.0199999999995,-12821.572,-5574.35,-3580.025
2010-01-07 17:00:00,-11442.231,-11831.763,-6360.267,-5766.436,-6240.101,-4827.327,-13455.142,-5849.803,-3756.9300000000003
2010-01-07 18:00:00,-11573.060999999998,-11967.048,-6432.987000000001,-5832.370000000001,-6311.45,-4882.523,-13608.986,-5916.688,-3799.8860000000004
2010-01-07 19:00:00,-11415.241999999998,-11803.855,-6345.263999999999,-5752.835,-6225.383,-4815.941,-13423.406,-5836.005,-3748.068
2010-01-07 20:00:00,-10917.267000000002,-11288.927999999998,-6068.460000000001,-5501.876,-5953.809,-4605.852,-12837.827000000001,-5581.417,-3584.5640000000003
2010-01-07 21:00:00,-10489.068,-10846.152,-5830.442,-5286.079000000001,-5720.287,-4425.201,-12334.3,-5362.501,-3443.969
2010-01-07 22:00:00,-10228.231999999998,-10576.436,-5685.454,-5154.629,-5578.0380000000005,-4315.157,-12027.578000000001,-5229.15,-3358.326
2010-01-07 23:00:00,-9620.657,-9948.177000000001,-5347.728,-4848.434,-5246.693,-4058.8289999999997,-11313.118,-4918.529,-3158.836
2010-01-08 00:00:00,-9107.212,-9417.252999999999,-5062.326000000001,-4589.679,-4966.683,-3842.2129999999997,-10709.349,-4656.031999999999,-2990.2520000000004
2010-01-08 01:00:00,-8747.144,-9044.927000000001,-4862.178,-4408.217000000001,-4770.317,-3690.3050000000003,-10285.936,-4471.948,-2872.0280000000002
2010-01-08 02:00:00,-8489.105,-8778.104000000001,-4718.744000000001,-4278.178,-4629.592,-3581.442,-9982.502999999999,-4340.027,-2787.304
2010-01-08 03:00:00,-8312.198,-8595.173,-4620.41,-4189.022,-4533.115,-3506.808,-9774.476,-4249.5830000000005,-2729.218
2010-01-08 04:00:00,-8375.884,-8661.027999999998,-4655.809,-4221.1179999999995,-4567.847,-3533.6760000000004,-9849.365000000002,-4282.143,-2750.129
2010-01-08 05:00:00,-8686.419000000002,-8982.135,-4828.423000000001,-4377.614,-4737.1990000000005,-3664.6859999999997,-10214.53,-4440.902,-2852.09
2010-01-08 06:00:00,-9470.409,-9792.814,-5264.209999999999,-4772.715,-5164.753,-3995.441,-11136.438,-4841.715,-3109.504
2010-01-08 07:00:00,-10543.868999999999,-10902.818,-5860.904,-5313.696,-5750.173000000001,-4448.3189999999995,-12398.740000000002,-5390.518,-3461.9619999999995
2010-01-08 08:00:00,-10912.824,-11284.332999999999,-6065.991,-5499.636,-5951.385,-4603.978,-12832.603,-5579.146000000001,-3583.105
2010-01-08 09:00:00,-10990.498999999998,-11364.654,-6109.167,-5538.782,-5993.745999999999,-4636.747,-12923.942,-5618.856000000001,-3608.6090000000004
2010-01-08 10:00:00,-11091.872,-11469.477,-6165.515,-5589.869,-6049.03,-4679.514,-13043.145999999997,-5670.682,-3641.893
2010-01-08 11:00:00,-11194.889,-11576.002,-6222.778999999999,-5641.786,-6105.21,-4722.976000000001,-13164.289,-5723.349999999999,-3675.718
2010-01-08 12:00:00,-11201.802000000001,-11583.149,-6226.621,-5645.27,-6108.981,-4725.892,-13172.417,-5726.883999999999,-3677.988
2010-01-08 13:00:00,-10990.993,-11365.163999999999,-6109.442,-5539.03,-5994.015,-4636.955,-12924.522,-5619.109,-3608.77
